NamePublicationEnglish,WHOregionCode,ISO3countryCode,VaccineCode,Year,PerCentCoverage
Afghanistan,EMRO,AFG,BCG,2017,93.3391251
Afghanistan,EMRO,AFG,DTP1,2017,93.90416457
Afghanistan,EMRO,AFG,DTP3,2017,81.45575788
Afghanistan,EMRO,AFG,DTP4,2017,
Afghanistan,EMRO,AFG,HepB_BD,2017,29.78784801
Afghanistan,EMRO,AFG,HepB_BDall,2017,
Afghanistan,EMRO,AFG,HepB3,2017,81.45575788
Afghanistan,EMRO,AFG,Hib3,2017,81.45575788
Afghanistan,EMRO,AFG,IPV1,2017,79.52550571
Afghanistan,EMRO,AFG,JapEnc,2017,
Afghanistan,EMRO,AFG,MCV1,2017,77.761993
Afghanistan,EMRO,AFG,MCV2,2017,51.09806956
Afghanistan,EMRO,AFG,MenA,2017,
Afghanistan,EMRO,AFG,PAB_DTP1,2017,
Afghanistan,EMRO,AFG,PCV1,2017,90.86006508
Afghanistan,EMRO,AFG,PCV2,2017,83.6188899
Afghanistan,EMRO,AFG,PCV3,2017,81.27500776
Afghanistan,EMRO,AFG,Pol3,2017,93.42395242
Afghanistan,EMRO,AFG,RCV1,2017,
Afghanistan,EMRO,AFG,Rota1,2017,
Afghanistan,EMRO,AFG,RotaC,2017,
Afghanistan,EMRO,AFG,TT2plus,2017,85.89666996
Afghanistan,EMRO,AFG,VAD1,2017,
Afghanistan,EMRO,AFG,YFV,2017,
Albania,EURO,ALB,BCG,2017,98.97422495
Albania,EURO,ALB,DTP1,2017,99.45338997
Albania,EURO,ALB,DTP3,2017,98.99239356
Albania,EURO,ALB,DTP4,2017,97.92608264
Albania,EURO,ALB,HepB_BD,2017,99.11796413
Albania,EURO,ALB,HepB_BDall,2017,99.11796413
Albania,EURO,ALB,HepB3,2017,98.99239356
Albania,EURO,ALB,Hib3,2017,98.99239356
Albania,EURO,ALB,IPV1,2017,99.44021864
Albania,EURO,ALB,JapEnc,2017,
Albania,EURO,ALB,MCV1,2017,95.66334091
Albania,EURO,ALB,MCV2,2017,97.91624047
Albania,EURO,ALB,MenA,2017,
Albania,EURO,ALB,PAB_DTP1,2017,
Albania,EURO,ALB,PCV1,2017,99.25911291
Albania,EURO,ALB,PCV2,2017,99.13398531
Albania,EURO,ALB,PCV3,2017,98.74213836
Albania,EURO,ALB,Pol3,2017,98.94958675
Albania,EURO,ALB,RCV1,2017,95.66334091
Albania,EURO,ALB,Rota1,2017,
Albania,EURO,ALB,RotaC,2017,
Albania,EURO,ALB,TT2plus,2017,
Albania,EURO,ALB,VAD1,2017,
Albania,EURO,ALB,YFV,2017,
Algeria,AFRO,DZA,BCG,2017,100
Algeria,AFRO,DZA,DTP1,2017,95
Algeria,AFRO,DZA,DTP3,2017,91
Algeria,AFRO,DZA,DTP4,2017,
Algeria,AFRO,DZA,HepB_BD,2017,100
Algeria,AFRO,DZA,HepB_BDall,2017,100
Algeria,AFRO,DZA,HepB3,2017,91
Algeria,AFRO,DZA,Hib3,2017,91
Algeria,AFRO,DZA,IPV1,2017,92
Algeria,AFRO,DZA,JapEnc,2017,
Algeria,AFRO,DZA,MCV1,2017,88
Algeria,AFRO,DZA,MCV2,2017,92
Algeria,AFRO,DZA,MenA,2017,
Algeria,AFRO,DZA,PAB_DTP1,2017,98
Algeria,AFRO,DZA,PCV1,2017,91
Algeria,AFRO,DZA,PCV2,2017,90
Algeria,AFRO,DZA,PCV3,2017,89
Algeria,AFRO,DZA,Pol3,2017,91
Algeria,AFRO,DZA,RCV1,2017,88
Algeria,AFRO,DZA,Rota1,2017,
Algeria,AFRO,DZA,RotaC,2017,
Algeria,AFRO,DZA,TT2plus,2017,74
Algeria,AFRO,DZA,VAD1,2017,
Algeria,AFRO,DZA,YFV,2017,
Andorra,EURO,AND,BCG,2017,
Andorra,EURO,AND,DTP1,2017,
Andorra,EURO,AND,DTP3,2017,
Andorra,EURO,AND,DTP4,2017,
Andorra,EURO,AND,HepB_BD,2017,
Andorra,EURO,AND,HepB_BDall,2017,
Andorra,EURO,AND,HepB3,2017,
Andorra,EURO,AND,Hib3,2017,
Andorra,EURO,AND,IPV1,2017,
Andorra,EURO,AND,JapEnc,2017,
Andorra,EURO,AND,MCV1,2017,
Andorra,EURO,AND,MCV2,2017,
Andorra,EURO,AND,MenA,2017,
Andorra,EURO,AND,PAB_DTP1,2017,
Andorra,EURO,AND,PCV1,2017,
Andorra,EURO,AND,PCV2,2017,
Andorra,EURO,AND,PCV3,2017,
Andorra,EURO,AND,Pol3,2017,
Andorra,EURO,AND,RCV1,2017,
Andorra,EURO,AND,Rota1,2017,
Andorra,EURO,AND,RotaC,2017,
Andorra,EURO,AND,TT2plus,2017,
Andorra,EURO,AND,VAD1,2017,
Andorra,EURO,AND,YFV,2017,
Angola,AFRO,AGO,BCG,2017,92
Angola,AFRO,AGO,DTP1,2017,91
Angola,AFRO,AGO,DTP3,2017,77
Angola,AFRO,AGO,DTP4,2017,
Angola,AFRO,AGO,HepB_BD,2017,
Angola,AFRO,AGO,HepB_BDall,2017,52
Angola,AFRO,AGO,HepB3,2017,77
Angola,AFRO,AGO,Hib3,2017,77
Angola,AFRO,AGO,IPV1,2017,0
Angola,AFRO,AGO,JapEnc,2017,
Angola,AFRO,AGO,MCV1,2017,71
Angola,AFRO,AGO,MCV2,2017,30
Angola,AFRO,AGO,MenA,2017,
Angola,AFRO,AGO,PAB_DTP1,2017,
Angola,AFRO,AGO,PCV1,2017,88
Angola,AFRO,AGO,PCV2,2017,75
Angola,AFRO,AGO,PCV3,2017,74
Angola,AFRO,AGO,Pol3,2017,73
Angola,AFRO,AGO,RCV1,2017,
Angola,AFRO,AGO,Rota1,2017,82
Angola,AFRO,AGO,RotaC,2017,68
Angola,AFRO,AGO,TT2plus,2017,67
Angola,AFRO,AGO,VAD1,2017,28
Angola,AFRO,AGO,YFV,2017,57
Antigua and Barbuda,AMRO,ATG,BCG,2017,
Antigua and Barbuda,AMRO,ATG,DTP1,2017,96
Antigua and Barbuda,AMRO,ATG,DTP3,2017,95
Antigua and Barbuda,AMRO,ATG,DTP4,2017,92
Antigua and Barbuda,AMRO,ATG,HepB_BD,2017,
Antigua and Barbuda,AMRO,ATG,HepB_BDall,2017,
Antigua and Barbuda,AMRO,ATG,HepB3,2017,95
Antigua and Barbuda,AMRO,ATG,Hib3,2017,95
Antigua and Barbuda,AMRO,ATG,IPV1,2017,95
Antigua and Barbuda,AMRO,ATG,JapEnc,2017,
Antigua and Barbuda,AMRO,ATG,MCV1,2017,100
Antigua and Barbuda,AMRO,ATG,MCV2,2017,95
Antigua and Barbuda,AMRO,ATG,MenA,2017,
Antigua and Barbuda,AMRO,ATG,PAB_DTP1,2017,
Antigua and Barbuda,AMRO,ATG,PCV1,2017,
Antigua and Barbuda,AMRO,ATG,PCV2,2017,
Antigua and Barbuda,AMRO,ATG,PCV3,2017,
Antigua and Barbuda,AMRO,ATG,Pol3,2017,94
Antigua and Barbuda,AMRO,ATG,RCV1,2017,100
Antigua and Barbuda,AMRO,ATG,Rota1,2017,
Antigua and Barbuda,AMRO,ATG,RotaC,2017,
Antigua and Barbuda,AMRO,ATG,TT2plus,2017,
Antigua and Barbuda,AMRO,ATG,VAD1,2017,
Antigua and Barbuda,AMRO,ATG,YFV,2017,
Argentina,AMRO,ARG,BCG,2017,95
Argentina,AMRO,ARG,DTP1,2017,91
Argentina,AMRO,ARG,DTP3,2017,86
Argentina,AMRO,ARG,DTP4,2017,73
Argentina,AMRO,ARG,HepB_BD,2017,80
Argentina,AMRO,ARG,HepB_BDall,2017,80
Argentina,AMRO,ARG,HepB3,2017,86
Argentina,AMRO,ARG,Hib3,2017,86
Argentina,AMRO,ARG,IPV1,2017,91
Argentina,AMRO,ARG,JapEnc,2017,
Argentina,AMRO,ARG,MCV1,2017,89
Argentina,AMRO,ARG,MCV2,2017,89
Argentina,AMRO,ARG,MenA,2017,
Argentina,AMRO,ARG,PAB_DTP1,2017,
Argentina,AMRO,ARG,PCV1,2017,88
Argentina,AMRO,ARG,PCV2,2017,83
Argentina,AMRO,ARG,PCV3,2017,76
Argentina,AMRO,ARG,Pol3,2017,84
Argentina,AMRO,ARG,RCV1,2017,89
Argentina,AMRO,ARG,Rota1,2017,87
Argentina,AMRO,ARG,RotaC,2017,78
Argentina,AMRO,ARG,TT2plus,2017,72
Argentina,AMRO,ARG,VAD1,2017,
Argentina,AMRO,ARG,YFV,2017,74
Armenia,EURO,ARM,BCG,2017,99
Armenia,EURO,ARM,DTP1,2017,97
Armenia,EURO,ARM,DTP3,2017,94
Armenia,EURO,ARM,DTP4,2017,93
Armenia,EURO,ARM,HepB_BD,2017,97
Armenia,EURO,ARM,HepB_BDall,2017,97
Armenia,EURO,ARM,HepB3,2017,94
Armenia,EURO,ARM,Hib3,2017,94
Armenia,EURO,ARM,IPV1,2017,92
Armenia,EURO,ARM,JapEnc,2017,
Armenia,EURO,ARM,MCV1,2017,96
Armenia,EURO,ARM,MCV2,2017,97
Armenia,EURO,ARM,MenA,2017,
Armenia,EURO,ARM,PAB_DTP1,2017,
Armenia,EURO,ARM,PCV1,2017,97
Armenia,EURO,ARM,PCV2,2017,
Armenia,EURO,ARM,PCV3,2017,94
Armenia,EURO,ARM,Pol3,2017,96
Armenia,EURO,ARM,RCV1,2017,96
Armenia,EURO,ARM,Rota1,2017,96
Armenia,EURO,ARM,RotaC,2017,94
Armenia,EURO,ARM,TT2plus,2017,
Armenia,EURO,ARM,VAD1,2017,
Armenia,EURO,ARM,YFV,2017,
Australia,WPRO,AUS,BCG,2017,
Australia,WPRO,AUS,DTP1,2017,
Australia,WPRO,AUS,DTP3,2017,94.75
Australia,WPRO,AUS,DTP4,2017,94.39
Australia,WPRO,AUS,HepB_BD,2017,
Australia,WPRO,AUS,HepB_BDall,2017,
Australia,WPRO,AUS,HepB3,2017,94.71
Australia,WPRO,AUS,Hib3,2017,94.5
Australia,WPRO,AUS,IPV1,2017,
Australia,WPRO,AUS,JapEnc,2017,
Australia,WPRO,AUS,MCV1,2017,
Australia,WPRO,AUS,MCV2,2017,93.45
Australia,WPRO,AUS,MenA,2017,
Australia,WPRO,AUS,PAB_DTP1,2017,
Australia,WPRO,AUS,PCV1,2017,
Australia,WPRO,AUS,PCV2,2017,
Australia,WPRO,AUS,PCV3,2017,94.38
Australia,WPRO,AUS,Pol3,2017,94.72
Australia,WPRO,AUS,RCV1,2017,
Australia,WPRO,AUS,Rota1,2017,
Australia,WPRO,AUS,RotaC,2017,
Australia,WPRO,AUS,TT2plus,2017,
Australia,WPRO,AUS,VAD1,2017,
Australia,WPRO,AUS,YFV,2017,
Austria,EURO,AUT,BCG,2017,
Austria,EURO,AUT,DTP1,2017,
Austria,EURO,AUT,DTP3,2017,
Austria,EURO,AUT,DTP4,2017,
Austria,EURO,AUT,HepB_BD,2017,
Austria,EURO,AUT,HepB_BDall,2017,
Austria,EURO,AUT,HepB3,2017,
Austria,EURO,AUT,Hib3,2017,
Austria,EURO,AUT,IPV1,2017,
Austria,EURO,AUT,JapEnc,2017,
Austria,EURO,AUT,MCV1,2017,
Austria,EURO,AUT,MCV2,2017,
Austria,EURO,AUT,MenA,2017,
Austria,EURO,AUT,PAB_DTP1,2017,
Austria,EURO,AUT,PCV1,2017,
Austria,EURO,AUT,PCV2,2017,
Austria,EURO,AUT,PCV3,2017,
Austria,EURO,AUT,Pol3,2017,
Austria,EURO,AUT,RCV1,2017,
Austria,EURO,AUT,Rota1,2017,
Austria,EURO,AUT,RotaC,2017,
Austria,EURO,AUT,TT2plus,2017,
Austria,EURO,AUT,VAD1,2017,
Austria,EURO,AUT,YFV,2017,
Azerbaijan,EURO,AZE,BCG,2017,97.1
Azerbaijan,EURO,AZE,DTP1,2017,96.9
Azerbaijan,EURO,AZE,DTP3,2017,95.4
Azerbaijan,EURO,AZE,DTP4,2017,96.8
Azerbaijan,EURO,AZE,HepB_BD,2017,99
Azerbaijan,EURO,AZE,HepB_BDall,2017,
Azerbaijan,EURO,AZE,HepB3,2017,95
Azerbaijan,EURO,AZE,Hib3,2017,95
Azerbaijan,EURO,AZE,IPV1,2017,95.9
Azerbaijan,EURO,AZE,JapEnc,2017,
Azerbaijan,EURO,AZE,MCV1,2017,97.6
Azerbaijan,EURO,AZE,MCV2,2017,97
Azerbaijan,EURO,AZE,MenA,2017,
Azerbaijan,EURO,AZE,PAB_DTP1,2017,
Azerbaijan,EURO,AZE,PCV1,2017,97.2
Azerbaijan,EURO,AZE,PCV2,2017,96.2
Azerbaijan,EURO,AZE,PCV3,2017,95.6
Azerbaijan,EURO,AZE,Pol3,2017,96.9
Azerbaijan,EURO,AZE,RCV1,2017,97.6
Azerbaijan,EURO,AZE,Rota1,2017,
Azerbaijan,EURO,AZE,RotaC,2017,
Azerbaijan,EURO,AZE,TT2plus,2017,
Azerbaijan,EURO,AZE,VAD1,2017,96
Azerbaijan,EURO,AZE,YFV,2017,
Bahrain,EMRO,BHR,BCG,2017,100
Bahrain,EMRO,BHR,DTP1,2017,98.44
Bahrain,EMRO,BHR,DTP3,2017,97.4
Bahrain,EMRO,BHR,DTP4,2017,99.63
Bahrain,EMRO,BHR,HepB_BD,2017,98.77
Bahrain,EMRO,BHR,HepB_BDall,2017,99.4
Bahrain,EMRO,BHR,HepB3,2017,97.52
Bahrain,EMRO,BHR,Hib3,2017,97.46
Bahrain,EMRO,BHR,IPV1,2017,98.45
Bahrain,EMRO,BHR,JapEnc,2017,
Bahrain,EMRO,BHR,MCV1,2017,100
Bahrain,EMRO,BHR,MCV2,2017,99.52
Bahrain,EMRO,BHR,MenA,2017,
Bahrain,EMRO,BHR,PAB_DTP1,2017,97.94
Bahrain,EMRO,BHR,PCV1,2017,99.73
Bahrain,EMRO,BHR,PCV2,2017,99.36
Bahrain,EMRO,BHR,PCV3,2017,97.33
Bahrain,EMRO,BHR,Pol3,2017,97.64
Bahrain,EMRO,BHR,RCV1,2017,100
Bahrain,EMRO,BHR,Rota1,2017,97.07
Bahrain,EMRO,BHR,RotaC,2017,96.62
Bahrain,EMRO,BHR,TT2plus,2017,28.01
Bahrain,EMRO,BHR,VAD1,2017,
Bahrain,EMRO,BHR,YFV,2017,
Bahamas (the),AMRO,BHS,BCG,2017,
Bahamas (the),AMRO,BHS,DTP1,2017,98
Bahamas (the),AMRO,BHS,DTP3,2017,94
Bahamas (the),AMRO,BHS,DTP4,2017,72
Bahamas (the),AMRO,BHS,HepB_BD,2017,
Bahamas (the),AMRO,BHS,HepB_BDall,2017,
Bahamas (the),AMRO,BHS,HepB3,2017,94
Bahamas (the),AMRO,BHS,Hib3,2017,94
Bahamas (the),AMRO,BHS,IPV1,2017,98
Bahamas (the),AMRO,BHS,JapEnc,2017,
Bahamas (the),AMRO,BHS,MCV1,2017,90
Bahamas (the),AMRO,BHS,MCV2,2017,76
Bahamas (the),AMRO,BHS,MenA,2017,
Bahamas (the),AMRO,BHS,PAB_DTP1,2017,
Bahamas (the),AMRO,BHS,PCV1,2017,98
Bahamas (the),AMRO,BHS,PCV2,2017,95
Bahamas (the),AMRO,BHS,PCV3,2017,93
Bahamas (the),AMRO,BHS,Pol3,2017,94
Bahamas (the),AMRO,BHS,RCV1,2017,90
Bahamas (the),AMRO,BHS,Rota1,2017,93
Bahamas (the),AMRO,BHS,RotaC,2017,90
Bahamas (the),AMRO,BHS,TT2plus,2017,63
Bahamas (the),AMRO,BHS,VAD1,2017,
Bahamas (the),AMRO,BHS,YFV,2017,
Bangladesh,SEARO,BGD,BCG,2017,115
Bangladesh,SEARO,BGD,DTP1,2017,118
Bangladesh,SEARO,BGD,DTP3,2017,116
Bangladesh,SEARO,BGD,DTP4,2017,
Bangladesh,SEARO,BGD,HepB_BD,2017,
Bangladesh,SEARO,BGD,HepB_BDall,2017,
Bangladesh,SEARO,BGD,HepB3,2017,116
Bangladesh,SEARO,BGD,Hib3,2017,116
Bangladesh,SEARO,BGD,IPV1,2017,39
Bangladesh,SEARO,BGD,JapEnc,2017,
Bangladesh,SEARO,BGD,MCV1,2017,116
Bangladesh,SEARO,BGD,MCV2,2017,114
Bangladesh,SEARO,BGD,MenA,2017,
Bangladesh,SEARO,BGD,PAB_DTP1,2017,
Bangladesh,SEARO,BGD,PCV1,2017,117
Bangladesh,SEARO,BGD,PCV2,2017,116
Bangladesh,SEARO,BGD,PCV3,2017,120
Bangladesh,SEARO,BGD,Pol3,2017,117
Bangladesh,SEARO,BGD,RCV1,2017,116
Bangladesh,SEARO,BGD,Rota1,2017,
Bangladesh,SEARO,BGD,RotaC,2017,
Bangladesh,SEARO,BGD,TT2plus,2017,66
Bangladesh,SEARO,BGD,VAD1,2017,
Bangladesh,SEARO,BGD,YFV,2017,
Barbados,AMRO,BRB,BCG,2017,
Barbados,AMRO,BRB,DTP1,2017,90
Barbados,AMRO,BRB,DTP3,2017,90
Barbados,AMRO,BRB,DTP4,2017,80
Barbados,AMRO,BRB,HepB_BD,2017,
Barbados,AMRO,BRB,HepB_BDall,2017,
Barbados,AMRO,BRB,HepB3,2017,90
Barbados,AMRO,BRB,Hib3,2017,90
Barbados,AMRO,BRB,IPV1,2017,89
Barbados,AMRO,BRB,JapEnc,2017,
Barbados,AMRO,BRB,MCV1,2017,92
Barbados,AMRO,BRB,MCV2,2017,77
Barbados,AMRO,BRB,MenA,2017,
Barbados,AMRO,BRB,PAB_DTP1,2017,
Barbados,AMRO,BRB,PCV1,2017,90
Barbados,AMRO,BRB,PCV2,2017,89
Barbados,AMRO,BRB,PCV3,2017,89
Barbados,AMRO,BRB,Pol3,2017,91
Barbados,AMRO,BRB,RCV1,2017,92
Barbados,AMRO,BRB,Rota1,2017,
Barbados,AMRO,BRB,RotaC,2017,
Barbados,AMRO,BRB,TT2plus,2017,
Barbados,AMRO,BRB,VAD1,2017,
Barbados,AMRO,BRB,YFV,2017,
Belgium,EURO,BEL,BCG,2017,
Belgium,EURO,BEL,DTP1,2017,
Belgium,EURO,BEL,DTP3,2017,
Belgium,EURO,BEL,DTP4,2017,
Belgium,EURO,BEL,HepB_BD,2017,
Belgium,EURO,BEL,HepB_BDall,2017,
Belgium,EURO,BEL,HepB3,2017,
Belgium,EURO,BEL,Hib3,2017,
Belgium,EURO,BEL,IPV1,2017,
Belgium,EURO,BEL,JapEnc,2017,
Belgium,EURO,BEL,MCV1,2017,
Belgium,EURO,BEL,MCV2,2017,
Belgium,EURO,BEL,MenA,2017,
Belgium,EURO,BEL,PAB_DTP1,2017,
Belgium,EURO,BEL,PCV1,2017,
Belgium,EURO,BEL,PCV2,2017,
Belgium,EURO,BEL,PCV3,2017,
Belgium,EURO,BEL,Pol3,2017,
Belgium,EURO,BEL,RCV1,2017,
Belgium,EURO,BEL,Rota1,2017,
Belgium,EURO,BEL,RotaC,2017,
Belgium,EURO,BEL,TT2plus,2017,
Belgium,EURO,BEL,VAD1,2017,
Belgium,EURO,BEL,YFV,2017,
Benin,AFRO,BEN,BCG,2017,99
Benin,AFRO,BEN,DTP1,2017,114.273788
Benin,AFRO,BEN,DTP3,2017,105.8879197
Benin,AFRO,BEN,DTP4,2017,
Benin,AFRO,BEN,HepB_BD,2017,
Benin,AFRO,BEN,HepB_BDall,2017,
Benin,AFRO,BEN,HepB3,2017,106.2458723
Benin,AFRO,BEN,Hib3,2017,106.2458723
Benin,AFRO,BEN,IPV1,2017,71.68400678
Benin,AFRO,BEN,JapEnc,2017,
Benin,AFRO,BEN,MCV1,2017,102.9719785
Benin,AFRO,BEN,MCV2,2017,
Benin,AFRO,BEN,MenA,2017,
Benin,AFRO,BEN,PAB_DTP1,2017,
Benin,AFRO,BEN,PCV1,2017,114.273788
Benin,AFRO,BEN,PCV2,2017,109.5237687
Benin,AFRO,BEN,PCV3,2017,106.2458723
Benin,AFRO,BEN,Pol3,2017,106.2458723
Benin,AFRO,BEN,RCV1,2017,
Benin,AFRO,BEN,Rota1,2017,
Benin,AFRO,BEN,RotaC,2017,
Benin,AFRO,BEN,TT2plus,2017,79.74800379
Benin,AFRO,BEN,VAD1,2017,
Benin,AFRO,BEN,YFV,2017,102.9719785
Burkina Faso,AFRO,BFA,BCG,2017,102.9936228
Burkina Faso,AFRO,BFA,DTP1,2017,108.4708309
Burkina Faso,AFRO,BFA,DTP3,2017,106.118041
Burkina Faso,AFRO,BFA,DTP4,2017,
Burkina Faso,AFRO,BFA,HepB_BD,2017,
Burkina Faso,AFRO,BFA,HepB_BDall,2017,
Burkina Faso,AFRO,BFA,HepB3,2017,106.118041
Burkina Faso,AFRO,BFA,Hib3,2017,106.118041
Burkina Faso,AFRO,BFA,IPV1,2017,
Burkina Faso,AFRO,BFA,JapEnc,2017,
Burkina Faso,AFRO,BFA,MCV1,2017,100.9953102
Burkina Faso,AFRO,BFA,MCV2,2017,80.03069463
Burkina Faso,AFRO,BFA,MenA,2017,67.88423816
Burkina Faso,AFRO,BFA,PAB_DTP1,2017,70.74147996
Burkina Faso,AFRO,BFA,PCV1,2017,108.4167679
Burkina Faso,AFRO,BFA,PCV2,2017,104.4801423
Burkina Faso,AFRO,BFA,PCV3,2017,106.0543989
Burkina Faso,AFRO,BFA,Pol3,2017,104.589843
Burkina Faso,AFRO,BFA,RCV1,2017,100.9953102
Burkina Faso,AFRO,BFA,Rota1,2017,102.8457866
Burkina Faso,AFRO,BFA,RotaC,2017,100.6362899
Burkina Faso,AFRO,BFA,TT2plus,2017,95.37931857
Burkina Faso,AFRO,BFA,VAD1,2017,98.11606804
Burkina Faso,AFRO,BFA,YFV,2017,45.57667628
Bhutan,SEARO,BTN,BCG,2017,98
Bhutan,SEARO,BTN,DTP1,2017,99
Bhutan,SEARO,BTN,DTP3,2017,97
Bhutan,SEARO,BTN,DTP4,2017,99
Bhutan,SEARO,BTN,HepB_BD,2017,81
Bhutan,SEARO,BTN,HepB_BDall,2017,81
Bhutan,SEARO,BTN,HepB3,2017,97
Bhutan,SEARO,BTN,Hib3,2017,97
Bhutan,SEARO,BTN,IPV1,2017,35
Bhutan,SEARO,BTN,JapEnc,2017,
Bhutan,SEARO,BTN,MCV1,2017,95
Bhutan,SEARO,BTN,MCV2,2017,99
Bhutan,SEARO,BTN,MenA,2017,
Bhutan,SEARO,BTN,PAB_DTP1,2017,86
Bhutan,SEARO,BTN,PCV1,2017,
Bhutan,SEARO,BTN,PCV2,2017,
Bhutan,SEARO,BTN,PCV3,2017,
Bhutan,SEARO,BTN,Pol3,2017,97
Bhutan,SEARO,BTN,RCV1,2017,95
Bhutan,SEARO,BTN,Rota1,2017,
Bhutan,SEARO,BTN,RotaC,2017,
Bhutan,SEARO,BTN,TT2plus,2017,86
Bhutan,SEARO,BTN,VAD1,2017,95
Bhutan,SEARO,BTN,YFV,2017,
Bosnia and Herzegovina,EURO,BIH,BCG,2017,97.2
Bosnia and Herzegovina,EURO,BIH,DTP1,2017,91.7
Bosnia and Herzegovina,EURO,BIH,DTP3,2017,74.7
Bosnia and Herzegovina,EURO,BIH,DTP4,2017,75.7
Bosnia and Herzegovina,EURO,BIH,HepB_BD,2017,
Bosnia and Herzegovina,EURO,BIH,HepB_BDall,2017,99.1
Bosnia and Herzegovina,EURO,BIH,HepB3,2017,77.2
Bosnia and Herzegovina,EURO,BIH,Hib3,2017,67.6
Bosnia and Herzegovina,EURO,BIH,IPV1,2017,90.9
Bosnia and Herzegovina,EURO,BIH,JapEnc,2017,
Bosnia and Herzegovina,EURO,BIH,MCV1,2017,69.3
Bosnia and Herzegovina,EURO,BIH,MCV2,2017,79.8
Bosnia and Herzegovina,EURO,BIH,MenA,2017,
Bosnia and Herzegovina,EURO,BIH,PAB_DTP1,2017,
Bosnia and Herzegovina,EURO,BIH,PCV1,2017,
Bosnia and Herzegovina,EURO,BIH,PCV2,2017,
Bosnia and Herzegovina,EURO,BIH,PCV3,2017,
Bosnia and Herzegovina,EURO,BIH,Pol3,2017,74.7
Bosnia and Herzegovina,EURO,BIH,RCV1,2017,69.3
Bosnia and Herzegovina,EURO,BIH,Rota1,2017,
Bosnia and Herzegovina,EURO,BIH,RotaC,2017,
Bosnia and Herzegovina,EURO,BIH,TT2plus,2017,
Bosnia and Herzegovina,EURO,BIH,VAD1,2017,
Bosnia and Herzegovina,EURO,BIH,YFV,2017,
Palau,WPRO,PLW,BCG,2017,
Palau,WPRO,PLW,DTP1,2017,100
Palau,WPRO,PLW,DTP3,2017,96.67
Palau,WPRO,PLW,DTP4,2017,75.28
Palau,WPRO,PLW,HepB_BD,2017,100
Palau,WPRO,PLW,HepB_BDall,2017,
Palau,WPRO,PLW,HepB3,2017,98.06
Palau,WPRO,PLW,Hib3,2017,94.72
Palau,WPRO,PLW,IPV1,2017,100
Palau,WPRO,PLW,JapEnc,2017,
Palau,WPRO,PLW,MCV1,2017,84.72
Palau,WPRO,PLW,MCV2,2017,77.22
Palau,WPRO,PLW,MenA,2017,
Palau,WPRO,PLW,PAB_DTP1,2017,
Palau,WPRO,PLW,PCV1,2017,99.44
Palau,WPRO,PLW,PCV2,2017,95.28
Palau,WPRO,PLW,PCV3,2017,89.44
Palau,WPRO,PLW,Pol3,2017,97.22
Palau,WPRO,PLW,RCV1,2017,84.72
Palau,WPRO,PLW,Rota1,2017,98.61
Palau,WPRO,PLW,RotaC,2017,95
Palau,WPRO,PLW,TT2plus,2017,
Palau,WPRO,PLW,VAD1,2017,
Palau,WPRO,PLW,YFV,2017,
Belarus,EURO,BLR,BCG,2017,98
Belarus,EURO,BLR,DTP1,2017,97.2
Belarus,EURO,BLR,DTP3,2017,97.3
Belarus,EURO,BLR,DTP4,2017,97
Belarus,EURO,BLR,HepB_BD,2017,97.5
Belarus,EURO,BLR,HepB_BDall,2017,
Belarus,EURO,BLR,HepB3,2017,98
Belarus,EURO,BLR,Hib3,2017,98.6
Belarus,EURO,BLR,IPV1,2017,97.6
Belarus,EURO,BLR,JapEnc,2017,0
Belarus,EURO,BLR,MCV1,2017,97.4
Belarus,EURO,BLR,MCV2,2017,97.7
Belarus,EURO,BLR,MenA,2017,0
Belarus,EURO,BLR,PAB_DTP1,2017,0
Belarus,EURO,BLR,PCV1,2017,99.2
Belarus,EURO,BLR,PCV2,2017,98.3
Belarus,EURO,BLR,PCV3,2017,98.4
Belarus,EURO,BLR,Pol3,2017,98.1
Belarus,EURO,BLR,RCV1,2017,97.4
Belarus,EURO,BLR,Rota1,2017,0
Belarus,EURO,BLR,RotaC,2017,0
Belarus,EURO,BLR,TT2plus,2017,0
Belarus,EURO,BLR,VAD1,2017,0
Belarus,EURO,BLR,YFV,2017,0
Belize,AMRO,BLZ,BCG,2017,90
Belize,AMRO,BLZ,DTP1,2017,89
Belize,AMRO,BLZ,DTP2,2017,87
Belize,AMRO,BLZ,DTP3,2017,88
Belize,AMRO,BLZ,DTP4,2017,79
Belize,AMRO,BLZ,HepB_BD,2017,
Belize,AMRO,BLZ,HepB_BDall,2017,
Belize,AMRO,BLZ,HepB3,2017,88
Belize,AMRO,BLZ,Hib3,2017,88
Belize,AMRO,BLZ,IPV1,2017,89
Belize,AMRO,BLZ,JapEnc,2017,
Belize,AMRO,BLZ,MCV1,2017,90
Belize,AMRO,BLZ,MCV2,2017,88
Belize,AMRO,BLZ,MenA,2017,
Belize,AMRO,BLZ,PAB_DTP1,2017,
Belize,AMRO,BLZ,PCV1,2017,
Belize,AMRO,BLZ,PCV2,2017,
Belize,AMRO,BLZ,PCV3,2017,
Belize,AMRO,BLZ,Pol3,2017,88
Belize,AMRO,BLZ,RCV1,2017,90
Belize,AMRO,BLZ,Rota1,2017,
Belize,AMRO,BLZ,RotaC,2017,
Belize,AMRO,BLZ,TT2plus,2017,86
Belize,AMRO,BLZ,VAD1,2017,78
Belize,AMRO,BLZ,YFV,2017,
